provider_ccn,hospital_name,state_code,city,fiscal_year_begin_date,fiscal_year_end_date,number_of_beds,total_costs,inpatient_total_charges,combined_outpatient_inpatient_total_charges,inpatient_revenue,total_patient_revenue,net_patient_revenue,less_total_operating_expense,net_income_from_service_to_patients
110105,COLQUITT REGIONAL MEDICAL CENTER,GA,MOULTRIE,10/01/2022,09/30/2023,100.0,159989600.0,209472376.0,603189266.0,216019326.0,661035388.0,201901119.0,229363236.0,-27462117.0
110122,SOUTH GEORGIA MEDICAL CENTER,GA,VALDOSTA,10/01/2022,09/30/2023,261.0,331025218.0,595530694.0,1456727451.0,609743443.0,1476954114.0,418477792.0,413633731.0,4844061.0
141310,MENDOTA COMMUNITY HOSPITAL,IL,MENDOTA,10/01/2022,09/30/2023,25.0,29098275.0,10226361.0,99936176.0,10226701.0,103783315.0,39608013.0,37256142.0,2351871.0
190151,RICHLAND PARISH HOSPITAL SERVICE DIS,LA,RAYVILLE,10/01/2022,09/30/2023,38.0,21554108.0,6018888.0,53458889.0,5977203.0,58102622.0,24824061.0,26441448.0,-1617387.0
191315,HARDTNER MEDICAL CENTER,LA,OLLA,10/01/2022,09/30/2023,25.0,42153288.0,17505930.0,85404892.0,17629399.0,87743078.0,35889613.0,47576834.0,-11687221.0
201315,STEPHENS MEMORIAL HOSPITAL - CAH,ME,NORWAY,10/01/2022,09/30/2023,25.0,90379279.0,33981702.0,187232233.0,41272288.0,211351968.0,108459748.0,104056895.0,4402853.0
251325,COVINGTON COUNTY HOSPITAL,MS,COLLINS,10/01/2022,09/30/2023,25.0,30340591.0,12476432.0,57233234.0,21248629.0,67368536.0,37033239.0,45117945.0,-8084706.0
331302,ELIZABETHTOWN COMMUNITY HOSPITAL,NY,ELIZABETHTOWN,10/01/2022,09/30/2023,25.0,55636275.0,13261381.0,117547013.0,13293690.0,133837165.0,59272550.0,57841611.0,1430939.0
371301,PRAGUE COMMUNITY HOSPITAL,OK,PRAGUE,10/01/2022,09/30/2023,25.0,18112831.0,19402935.0,27475481.0,19492453.0,28294784.0,15813597.0,18680386.0,-2866789.0
371309,PAWHUSKA HOSPITAL  INC.,OK,PAWHUSKA,10/01/2022,09/30/2023,25.0,19835194.0,19046546.0,28851912.0,19186062.0,29524819.0,17727857.0,20523316.0,-2795459.0
450104,GUADALUPE REGIONAL MEDICAL CENTER,TX,SEGUIN,10/01/2022,09/30/2023,117.0,112547758.0,125688927.0,418994937.0,142775959.0,440779862.0,135558071.0,149378181.0,-13820110.0
450137,BAYLOR S&W ALL SAINTS MEDICAL CENTER,TX,FORT WORTH,10/01/2022,09/30/2023,451.0,444812088.0,1248377767.0,1870516113.0,1248381028.0,1873969492.0,530805253.0,522415347.0,8389906.0
450399,BROWNFIELD REGIONAL MEDICAL CENTER,TX,BROWNFIELD,10/01/2022,09/30/2023,26.0,19192114.0,5738803.0,30156955.0,5819297.0,30237449.0,12143749.0,20327005.0,-8183256.0
450465,MATAGORDA REGIONAL MEDICAL CENTER,TX,BAY CITY,10/01/2022,09/30/2023,45.0,49462617.0,31828243.0,148259156.0,31827612.0,148258526.0,43547281.0,67479972.0,-23932691.0
521316,TRI-COUNTY MEMORIAL HOSPITAL  INC.,WI,WHITEHALL,01/01/2023,09/30/2023,25.0,23862578.0,5627373.0,29398024.0,6104215.0,35472510.0,20566303.0,25131846.0,-4565543.0
10005,MARSHALL MEDICAL CENTERS SOUTH,AL,BOAZ,10/01/2022,09/30/2023,182.0,170140152.0,118714415.0,562718935.0,118714414.0,562718934.0,199663299.0,224200024.0,-24536725.0
10018,CALLAHAN EYE FOUNDATION HOSP,AL,BIRMINGHAM,10/01/2022,09/30/2023,6.0,51836620.0,2406192.0,231458486.0,2406192.0,310787281.0,97198126.0,97023251.0,174875.0
10029,EAST ALABAMA MEDICAL CENTER,AL,OPELIKA,10/01/2022,09/30/2023,265.0,334488851.0,408553958.0,1021000339.0,434063109.0,1084875551.0,419127092.0,437725066.0,-18597974.0
10033,UNIVERSITY OF ALABAMA HOSPITAL,AL,BIRMINGHAM,10/01/2022,09/30/2023,1149.0,2221835478.0,6404864163.0,11398629115.0,6386208816.0,11401373037.0,2534353450.0,2879740340.0,-345386890.0
10040,GADSDEN REGIONAL MEDICAL CENTER,AL,GADSDEN,10/01/2022,09/30/2023,175.0,154146580.0,1432363148.0,2950374462.0,1435360345.0,2953371659.0,165166279.0,159840826.0,5325453.0
10045,FAYETTE MEDICAL CENTER,AL,FAYETTE,10/01/2022,09/30/2023,35.0,30880650.0,20587802.0,82222351.0,20674566.0,84592905.0,23027736.0,31422618.0,-8394882.0
10055,FLOWERS HOSPITAL,AL,DOTHAN,10/01/2022,09/30/2023,194.0,196453984.0,1364360334.0,2884428664.0,1364360334.0,2884428664.0,235388415.0,203811762.0,31576653.0
10062,WIREGRASS MEDICAL CENTER,AL,GENEVA,10/01/2022,09/30/2023,33.0,22950225.0,15662845.0,32392647.0,14042264.0,34331543.0,22384163.0,24571796.0,-2187633.0
10073,CLAY COUNTY HOSPITAL,AL,ASHLAND,10/01/2022,09/30/2023,46.0,19709150.0,14314469.0,37170583.0,14661521.0,37737749.0,17618677.0,21459391.0,-3840714.0
10092,DCH REGIONAL MEDICAL CENTER,AL,TUSCALOOSA,10/01/2022,09/30/2023,398.0,545578592.0,816155593.0,1922667597.0,829085676.0,1972960685.0,532570934.0,632831436.0,-100260502.0
10095,HALE COUNTY HOSPITAL,AL,GREENSBORO,10/01/2022,09/30/2023,28.0,11150005.0,2652725.0,21013924.0,2860224.0,22068270.0,9506810.0,12656609.0,-3149799.0
10099,D W MCMILLAN MEMORIAL HOSPITAL,AL,BREWTON,10/01/2022,09/30/2023,46.0,34987686.0,18319600.0,137525211.0,19518738.0,145991300.0,31640053.0,39649182.0,-8009129.0
10102,JOHN PAUL JONES HOSPITAL,AL,CAMDEN,10/01/2022,09/30/2023,21.0,5549468.0,269579.0,7601451.0,254579.0,8613474.0,2894933.0,6254854.0,-3359921.0
10112,WHITFIELD REGIONAL HOSPITAL,AL,DEMOPOLIS,10/01/2022,09/30/2023,47.0,40313155.0,42030491.0,111718284.0,43452342.0,121852284.0,39634754.0,50796416.0,-11161662.0
41307,CROSSRIDGE COMMUNITY HOSPITAL,AR,WYNNE,10/01/2022,09/30/2023,15.0,15980112.0,4413055.0,27390354.0,4478158.0,30214523.0,13016430.0,19476089.0,-6459659.0
50503,SCRIPPS MEMORIAL HOSPITAL-ENCINITAS,CA,ENCINITAS,10/01/2022,09/30/2023,177.0,328175899.0,1347521742.0,2269439912.0,1347521742.0,2266035468.0,424240788.0,381503471.0,42737317.0
74008,NATCHAUG HOSPITAL,CT,MANSFIELD CENTER,10/01/2022,09/30/2023,59.0,38725492.0,47879746.0,83779982.0,47879746.0,83779681.0,37919779.0,54447843.0,-16528064.0
100019,HOLMES REGL MEDICAL CENTER,FL,MELBOURNE,10/01/2022,09/30/2023,550.0,675001792.0,2375085412.0,3371403938.0,2375085412.0,3382564776.0,639242276.0,634635614.0,4606662.0
100177,CAPE CANAVERAL HOSPITAL INC,FL,COCOA BEACH,10/01/2022,09/30/2023,150.0,195493885.0,385153626.0,850465209.0,384581383.0,850465208.0,179508918.0,182651142.0,-3142224.0
103026,ST CATHERINES REHAB HOSPITAL,FL,NORTH MIAMI,10/01/2022,09/30/2023,60.0,38598031.0,55335464.0,55833938.0,55335464.0,55833938.0,36223003.0,38927586.0,-2704583.0
131322,FRANKLIN COUNTY MEDICAL CENTER,ID,PRESTON,10/01/2022,09/30/2023,20.0,32213893.0,8926254.0,42510225.0,9372099.0,47225006.0,35920867.0,37951344.0,-2030477.0
131323,ST. LUKES WOOD RIVER MEDICAL CENTER,ID,KETCHUM,10/01/2022,09/30/2023,25.0,72871585.0,28163648.0,142924208.0,33319557.0,172099711.0,93232513.0,88237810.0,4994703.0
250085,MARION GENERAL HOSPITAL,MS,COLUMBIA,10/01/2022,09/30/2023,49.0,16368277.0,10932317.0,49395230.0,11619883.0,50228560.0,15935556.0,17836009.0,-1900453.0
251308,PONTOTOC HEALTH SERVICES,MS,PONTOTOC,10/01/2022,09/30/2023,25.0,29504330.0,14750469.0,73950416.0,19790074.0,83156007.0,27279484.0,27708741.0,-429257.0
251309,FIELD MEMORIAL COMMUNITY HOSPITAL,MS,CENTREVILLE,10/01/2022,09/30/2023,16.0,21972885.0,7177257.0,34852002.0,7626969.0,38860311.0,21621101.0,27308203.0,-5687102.0
251334,CHOCTAW REGIONAL MEDICAL CENTER,MS,ACKERMAN,10/01/2022,09/30/2023,15.0,21977638.0,12793773.0,30863998.0,12911004.0,33012680.0,20402588.0,23354084.0,-2951496.0
301302,LITTLETON REGIONAL HEALTHCARE,NH,LITTLETON,10/01/2022,09/30/2023,25.0,79377711.0,30701575.0,184283839.0,31604493.0,216967934.0,96732369.0,117654163.0,-20921794.0
341327,J ARTHUR DOSHER MEMORIAL HOSPITAL,NC,SOUTHPORT,10/01/2022,09/30/2023,25.0,52438277.0,8101254.0,148456634.0,9013881.0,163386146.0,57096256.0,60774152.0,-3677896.0
380018,ROGUE REGIONAL MEDICAL CENTER,OR,MEDFORD,10/01/2022,09/30/2023,322.0,736759781.0,1346508317.0,2552945232.0,1396466291.0,2672881031.0,769137287.0,774370572.0,-5233285.0
440033,LAFOLLETTE MEDICAL CENTER,TN,LAFOLLETTE,10/01/2022,09/30/2023,48.0,43983366.0,100114028.0,290384465.0,100326602.0,290597039.0,45432751.0,46779154.0,-1346403.0
440035,TENNOVA HEALTHCARE CLARKSVILLE,TN,CLARKSVILLE,10/01/2022,09/30/2023,250.0,178525401.0,826417779.0,1754074565.0,827386856.0,1755043643.0,204344795.0,193830217.0,10514578.0
440048,BAPTIST MEM HOSPITAL MEMPHIS,TN,MEMPHIS,10/01/2022,09/30/2023,800.0,783623514.0,2617140405.0,4402007043.0,2635728811.0,4437326424.0,876280001.0,906341265.0,-30061264.0
440056,JEFFERSON MEMORIAL HOSPITAL,TN,JEFFERSON CITY,10/01/2022,09/30/2023,56.0,51026086.0,117387745.0,435107035.0,117249263.0,434970376.0,55436407.0,54340876.0,1095531.0
440130,BAPTIST MEM HOSPITAL UNION CITY,TN,UNION CITY,10/01/2022,09/30/2023,43.0,44292389.0,65159707.0,268858426.0,65269017.0,270217629.0,51978965.0,49843507.0,2135458.0
440153,NEWPORT MEDICAL CENTER,TN,NEWPORT,10/01/2022,09/30/2023,32.0,40903346.0,136801597.0,374781319.0,136909067.0,375042370.0,48787000.0,45057523.0,3729477.0
441301,TROUSDALE MEDICAL CENTER,TN,HARTSVILLE,10/01/2022,09/30/2023,25.0,9851304.0,7636325.0,37135735.0,7636325.0,37161296.0,12631192.0,10910440.0,1720752.0
441305,MACON COUNTY GENERAL HOSPITAL,TN,LAFAYETTE,10/01/2022,09/30/2023,25.0,19111737.0,15906903.0,60412910.0,11306014.0,60413301.0,19767231.0,19842289.0,-75058.0
442010,BAPTIST MEM RESTORATIVE CARE HOSP.,TN,MEMPHIS,10/01/2022,09/30/2023,30.0,14221700.0,49050134.0,49063834.0,49050133.0,49063833.0,9510088.0,14017888.0,-4507800.0
451309,MCCAMEY COUNTY HOSPITAL DISTRICT,TX,MCCAMEY,10/01/2022,09/30/2023,13.0,15767910.0,2595395.0,9625050.0,2595215.0,10036923.0,8238526.0,17778214.0,-9539688.0
451314,MEMORIAL HOSPITAL,TX,KERMIT,10/01/2022,09/30/2023,16.0,15583688.0,2129276.0,18582139.0,2129276.0,18582139.0,11543194.0,17648549.0,-6105355.0
480002,GOV. JUAN F. LUIS HOSPITAL,VI,CHRISTIANSTED,10/01/2022,09/30/2023,66.0,65498339.0,73360509.0,125078115.0,78598764.0,132191632.0,-34343588.0,-4060254.0,-30283334.0
10114,UAB MEDICAL WEST,AL,BESSEMER,10/01/2022,09/30/2023,204.0,128573797.0,247252735.0,605962784.0,240477914.0,634598143.0,145241555.0,166119242.0,-20877687.0
10169,ATMORE COMMUNITY HOSPITAL,AL,ATMORE,10/01/2022,09/30/2023,49.0,21388889.0,13868786.0,76520070.0,13967268.0,76881858.0,17797192.0,23432379.0,-5635187.0
10175,EAMC-LANIER,AL,VALLEY,10/01/2022,09/30/2023,12.0,22014525.0,21374338.0,54974255.0,,,,30412933.0,-30412933.0
11300,WASHINGTON COUNTY HOSPITAL,AL,CHATOM,10/01/2022,09/30/2023,15.0,16339542.0,10941844.0,23679761.0,10941844.0,23679761.0,18607819.0,18251395.0,356424.0
11302,RED BAY HOSPITAL,AL,RED BAY,10/01/2022,09/30/2023,25.0,8843774.0,7468513.0,25829809.0,7628205.0,25829808.0,8211616.0,9972003.0,-1760387.0
31320,SAN CARLOS APACHE HEALTHCARE CORP,AZ,PERIDOT,01/10/2023,09/30/2023,8.0,53586964.0,12194.0,536744.0,,,,94878291.0,-94878291.0
40047,FIVE RIVERS MEDICAL CENTER,AR,POCAHONTAS,10/01/2022,08/31/2023,28.0,17176318.0,7948488.0,32274434.0,9040061.0,38067994.0,14354784.0,20015471.0,-5660687.0
100134,ED FRASER MEMORIAL HOSPITAL,FL,MACCLENNY,10/01/2022,09/30/2023,21.0,30047840.0,14457939.0,85374993.0,15471014.0,92276382.0,34134490.0,37697134.0,-3562644.0
100135,TALLAHASSEE MEMORIAL HOSPITAL,FL,TALLAHASSEE,10/01/2022,09/30/2023,478.0,790007597.0,2153063965.0,4098174283.0,2152039519.0,4388524578.0,885121325.0,975511453.0,-90390128.0
100175,DESOTO MEMORIAL HOSPITAL,FL,ARCADIA,10/01/2022,09/30/2023,49.0,43027457.0,33120935.0,181713860.0,40087863.0,186538072.0,42884965.0,47896512.0,-5011547.0
100253,JUPITER MEDICAL CENTER,FL,JUPITER,10/01/2022,09/30/2023,242.0,368057782.0,873018836.0,1844772894.0,872619680.0,1844772896.0,380056898.0,409546780.0,-29489882.0
100302,ST. CLOUD REGIONAL MEDICAL CENTER,FL,ST. CLOUD,10/01/2022,09/30/2023,84.0,86362820.0,454927161.0,942373568.0,454902101.0,942373568.0,117632467.0,110241902.0,7390565.0
100315,VIERA HOSPITAL INC,FL,VIERA,10/01/2022,09/30/2023,84.0,167129376.0,354765981.0,925607083.0,354765981.0,925607086.0,178854677.0,147913869.0,30940808.0
100359,SARASOTA MEMORIAL HOSPITAL VENICE,FL,NORTH VENICE,10/01/2022,09/30/2023,110.0,238608114.0,660660133.0,1340666455.0,666384517.0,1357956352.0,224441180.0,212001689.0,12439491.0
110142,EVANS MEMORIAL HOSPITAL,GA,CLAXTON,10/01/2022,09/30/2023,49.0,16535931.0,17428271.0,103920481.0,17428270.0,107027095.0,16253223.0,19731893.0,-3478670.0
110234,SGMC BERRIEN CAMPUS,GA,NASHVILLE,10/01/2022,09/30/2023,10.0,9570904.0,7965777.0,27895473.0,8217503.0,28147199.0,7779497.0,10318235.0,-2538738.0
110237,NGMC LUMPKIN  LLC,GA,DAHLONEGA,10/01/2022,09/30/2023,23.0,23245212.0,32066936.0,132854980.0,32109086.0,133144334.0,25517207.0,21169309.0,4347898.0
110252,NORTHSIDE HOSPITAL - DULUTH,GA,DULUTH,10/01/2022,09/30/2023,94.0,210695525.0,440725650.0,1152624112.0,441031082.0,1175739307.0,203956148.0,213455777.0,-9499629.0
111303,JASPER MEMORIAL HOSPITAL,GA,MONTICELLO,10/01/2022,09/30/2023,12.0,12660849.0,5778879.0,16041205.0,5795363.0,16661962.0,12436418.0,15053666.0,-2617248.0
111313,PUTNAM GENERAL HOSPITAL,GA,EATONTON,10/01/2022,09/30/2023,25.0,16126775.0,3789446.0,29012071.0,5538403.0,57425463.0,20512033.0,22304946.0,-1792913.0
111318,MONROE COUNTY HOSPITAL,GA,FORSYTH,10/01/2022,09/30/2023,25.0,14642525.0,7440258.0,32599005.0,7440112.0,32599005.0,13237333.0,15314130.0,-2076797.0
140179,LITTLE COMPANY OF MARY,IL,EVERGREEN PARK,10/01/2022,09/30/2023,222.0,243657642.0,561204305.0,1197299751.0,561536621.0,1201833535.0,249737208.0,288168054.0,-38430846.0
141337,OSF SAINT CLARE MEDICAL CENTER,IL,PRINCETON,10/01/2022,09/30/2023,25.0,39957231.0,5802733.0,124063340.0,5802733.0,125381952.0,54771801.0,43084291.0,11687510.0
180043,ADVENTHEALTH MANCHESTER,KY,MANCHESTER,10/01/2022,09/30/2023,49.0,76146869.0,67777787.0,275947070.0,65446094.0,283089795.0,83024189.0,83811141.0,-786952.0
250004,NORTH MISSISSIPPI MEDICAL CENTER,MS,TUPELO,10/01/2022,09/30/2023,476.0,595923793.0,1041776451.0,2735487005.0,1103747628.0,2993034392.0,788719102.0,821967065.0,-33247963.0
250067,CLAY COUNTY MEDICAL CORPORATION,MS,WEST POINT,10/01/2022,09/30/2023,49.0,45746832.0,27087089.0,193058647.0,29279182.0,206924974.0,46940214.0,46676600.0,263614.0
271329,MADISON VALLEY MEDICAL CENTER,MT,ENNIS,10/01/2022,09/30/2023,10.0,12429998.0,1518095.0,10533510.0,1534583.0,13497251.0,12882476.0,15373893.0,-2491417.0
300005,CONCORD HOSPITAL - LACONIA,NH,LACONIA,10/01/2022,09/30/2023,86.0,108448229.0,122107265.0,393411175.0,117582749.0,452757363.0,126996422.0,144243614.0,-17247192.0
300023,EXETER HOSPITAL  INC.,NH,EXETER,10/01/2022,09/30/2023,99.0,264611777.0,218818963.0,959474945.0,216824134.0,962199250.0,295623876.0,295255832.0,368044.0
320018,MEMORIAL MEDICAL CENTER,NM,LAS CRUCES,10/01/2022,09/30/2023,199.0,227849765.0,727218277.0,1789738975.0,727218277.0,1885311265.0,353011156.0,325156049.0,27855107.0
341320,ALLEGHANY MEMORIAL HOSPITAL,NC,SPARTA,10/01/2022,09/30/2023,25.0,13998797.0,2886538.0,29345836.0,2902537.0,32022810.0,12170476.0,15315743.0,-3145267.0
370166,WAGONER HOSPITAL AUTHORITY,OK,WAGONER,10/01/2022,09/30/2023,100.0,19542382.0,16500228.0,44908961.0,18581512.0,52894736.0,22661128.0,25688493.0,-3027365.0
450080,TITUS REGIONAL MEDICAL CENTER,TX,MT. PLEASANT,10/01/2022,09/30/2023,49.0,72261493.0,83344902.0,272899720.0,84157618.0,347550420.0,98169899.0,118886588.0,-20716689.0
450565,PALO PINTO GENERAL HOSPITAL,TX,MINERAL WELLS,10/01/2022,09/30/2023,48.0,52658665.0,36152930.0,130351425.0,38629973.0,140311618.0,32513611.0,63856740.0,-31343129.0
450597,CUERO COMMUNITY HOSPITAL,TX,CUERO,10/01/2022,09/30/2023,44.0,40922312.0,21012015.0,116977650.0,21012014.0,117863970.0,35888858.0,47362698.0,-11473840.0
451310,BALLINGER MEMORIAL HOSPITAL,TX,BALLINGER,10/01/2022,09/30/2023,16.0,20392999.0,10931743.0,41373869.0,10924953.0,43723626.0,18466867.0,22254281.0,-3787414.0
451351,LYNN COUNTY HOSPITAL,TX,TAHOKA,10/01/2022,09/30/2023,24.0,15666843.0,7820707.0,21839330.0,8912450.0,35487383.0,16396169.0,20214537.0,-3818368.0
470005,RUTLAND REGIONAL MEDICAL CENTER,VT,RUTLAND,10/01/2022,09/30/2023,142.0,260912590.0,236406633.0,740412847.0,238746605.0,862610612.0,325028245.0,339150236.0,-14121991.0
21305,WRANGELL MEDICAL CENTER,AK,WRANGELL,10/01/2022,09/30/2023,8.0,24486395.0,10814384.0,23035882.0,11633533.0,23738592.0,14303710.0,14354247.0,-50537.0
50077,SCRIPPS MERCY HOSPITAL,CA,SAN DIEGO,10/01/2022,09/30/2023,487.0,944207599.0,3635213555.0,5584801587.0,3635213555.0,5717517916.0,913460573.0,1070746911.0,-157286338.0
70011,CHARLOTTE HUNGERFORD HOSPITAL,CT,TORRINGTON,10/01/2022,09/30/2023,108.0,149806485.0,214209129.0,538365928.0,228909772.0,613725476.0,173287000.0,189763897.0,-16476897.0
131304,POWER COUNTY HOSPITAL DISTRICT,ID,AMERICAN FALLS,10/01/2022,09/30/2023,10.0,12780140.0,3163813.0,10632143.0,3164628.0,12342384.0,10834890.0,14013863.0,-3178973.0
140206,NORWEGIAN AMERICAN HOSPITAL,IL,CHICAGO,10/01/2022,09/30/2023,173.0,111095625.0,184961405.0,343572844.0,175557877.0,346528948.0,127913736.0,142504363.0,-14590627.0
140213,SILVER CROSS HOSPITAL,IL,NEW LENOX,10/01/2022,09/30/2023,320.0,447004133.0,676099903.0,1552321594.0,676099903.0,1552321592.0,514107827.0,503700262.0,10407565.0
141339,TAYLORVILLE MEMORIAL HOSPITAL,IL,TAYLORVILLE,10/01/2022,09/30/2023,25.0,46842263.0,19649942.0,158515117.0,19930727.0,173904263.0,64524015.0,53459850.0,11064165.0
180024,SPRING VIEW HOSPITAL,KY,LEBANON,10/01/2022,09/30/2023,63.0,29976469.0,46217963.0,245278324.0,46223810.0,262362859.0,52119751.0,49885755.0,2233996.0
180048,EPHRAIM MCDOWELL REG MED CTR,KY,DANVILLE,10/01/2022,09/30/2023,157.0,225175872.0,225608292.0,697360084.0,229218740.0,701909311.0,234678984.0,251944900.0,-17265916.0
181306,DEACONNESS UNION COUNTY HOSPITAL,KY,MORGANFIELD,10/01/2022,09/30/2023,25.0,21034669.0,10203208.0,59011416.0,9648933.0,60871693.0,29920668.0,23790089.0,6130579.0
200041,INLAND HOSPITAL,ME,WATERVILLE,10/01/2022,09/30/2023,33.0,67430032.0,36548694.0,158266587.0,39759584.0,183502636.0,69337238.0,84770490.0,-15433252.0
220002,MOUNT AUBURN HOSPITAL,MA,CAMBRIDGE,10/01/2022,09/30/2023,189.0,340768510.0,209263962.0,648192415.0,209263962.0,648192415.0,343175697.0,392009268.0,-48833571.0
220012,CAPE COD HOSPITAL,MA,HYANNIS,10/01/2022,09/30/2023,239.0,564682053.0,548810599.0,1552973473.0,629188122.0,1660867848.0,689149004.0,654915075.0,34233929.0
220049,MARLBOROUGH HOSPITAL,MA,MARLBOROUGH,10/01/2022,09/30/2023,67.0,97091321.0,108056515.0,385545480.0,107024109.0,385545480.0,101671567.0,100966408.0,705159.0
220052,BROCKTON HOSPITAL  INC.,MA,BROCKTON,10/01/2022,09/30/2023,175.0,276035887.0,128007739.0,547940757.0,128007738.0,547940755.0,181258800.0,317198185.0,-135939385.0
220108,BIDMC-MILTON HOSPITAL  INC,MA,MILTON,10/01/2022,09/30/2023,102.0,128887503.0,119200453.0,348911688.0,119200452.0,348911687.0,146980472.0,154047453.0,-7066981.0
220116,TUFTS MEDICAL CENTER,MA,BOSTON,10/01/2022,09/30/2023,364.0,1082918152.0,1225210142.0,2770983793.0,1225210206.0,2770980876.0,889460844.0,1273509000.0,-384048156.0
220171,LAHEY CLINIC HOSPITAL  INC.,MA,BURLINGTON,10/01/2022,09/30/2023,344.0,954750213.0,849379928.0,2446778547.0,849379929.0,2446778548.0,1098564775.0,1082656866.0,15907909.0
221300,MARTHAS VINEYARD HOSPITAL,MA,OAK BLUFFS,10/01/2022,09/30/2023,25.0,120423623.0,26257359.0,234926350.0,26379106.0,258814281.0,134848702.0,133465974.0,1382728.0
221303,ATHOL MEMORIAL HOSPITAL,MA,ATHOL,10/01/2022,09/30/2023,21.0,38498373.0,8121642.0,70768460.0,8835856.0,91406849.0,37627504.0,40459943.0,-2832439.0
241335,ST. ELIZABETH HOSP. OF WABASHA  INC.,MN,WABASHA,01/01/2023,09/30/2023,14.0,33763584.0,12162831.0,38100591.0,12404418.0,43489915.0,31526066.0,32117871.0,-591805.0
281334,BOONE COUNTY HEALTH CENTER,NE,ALBION,10/01/2022,09/30/2023,25.0,38986925.0,7383680.0,52682583.0,7383470.0,54303402.0,39191636.0,43282378.0,-4090742.0
300001,CONCORD HOSPITAL  INC.,NH,CONCORD,10/01/2022,09/30/2023,206.0,453254675.0,738955782.0,1742306404.0,744316289.0,1979815262.0,569977025.0,581492855.0,-11515830.0
301301,COTTAGE HOSPITAL,NH,WOODSVILLE,10/01/2022,09/30/2023,25.0,36139923.0,17872019.0,68764930.0,12213816.0,76769496.0,40031678.0,42193872.0,-2162194.0
330049,NORTHERN DUTCHESS HOSPITAL,NY,RHINEBECK,10/01/2022,09/30/2023,79.0,149559919.0,160357758.0,490367963.0,160357759.0,490367963.0,180280003.0,179277749.0,1002254.0
330084,ALICE HYDE MEDICAL CENTER,NY,MALONE,10/01/2022,09/30/2023,36.0,98836524.0,38517886.0,231133814.0,40828361.0,255375282.0,84368360.0,106342199.0,-21973839.0
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,NY,PLATTSBURGH,10/01/2022,09/30/2023,286.0,407308275.0,446725336.0,1246775060.0,446742579.0,1375223303.0,394376525.0,456517604.0,-62141079.0
330273,PUTNAM HOSPITAL CENTER,NY,CARMEL,10/01/2022,09/30/2023,88.0,129952274.0,128145663.0,361996490.0,128145663.0,361996490.0,103971804.0,148921848.0,-44950044.0
360147,MARIETTA MEMORIAL HOSPITAL,OH,MARIETTA,10/01/2022,09/30/2023,188.0,435306218.0,369645066.0,1624937280.0,369645066.0,1751308345.0,498048989.0,567687921.0,-69638932.0
361319,SELBY GENERAL HOSPITAL,OH,MARIETTA,10/01/2022,09/30/2023,25.0,70098015.0,67924923.0,193864091.0,67962599.0,196637801.0,73001697.0,67557451.0,5444246.0
364047,RIDGEVIEW HOSPITAL,OH,MIDDLE POINT,10/01/2022,09/30/2023,84.0,9628491.0,24367500.0,24367500.0,25966586.0,25966586.0,11931934.0,11839538.0,92396.0
410008,SOUTH COUNTY HOSPITAL,RI,WAKEFIELD,10/01/2022,09/30/2023,79.0,179272167.0,170679857.0,649761670.0,191786982.0,716285789.0,224831385.0,238771851.0,-13940466.0
521359,MEMORIAL MEDICAL CENTER  INC.,WI,ASHLAND,10/01/2022,09/30/2023,25.0,110749717.0,39429702.0,239359913.0,46573312.0,298484279.0,148627202.0,140199524.0,8427678.0
10058,BIBB MEDICAL CENTER,AL,CENTREVILLE,10/01/2022,09/30/2023,25.0,22512790.0,12349318.0,32406603.0,12353151.0,33078909.0,21891855.0,25345843.0,-3453988.0
21310,MANIILAQ HEALTH CENTER,AK,KOTZEBUE,10/01/2022,09/30/2023,17.0,45753901.0,9070.0,112282.0,,,,80961698.0,-80961698.0
50471,PIH HEALTH GOOD SAMARITAN HOSPITAL,CA,LOS ANGELES,10/01/2022,09/30/2023,308.0,325320554.0,1171893083.0,1700189813.0,1171893083.0,1700189814.0,358863981.0,409469213.0,-50605232.0
50696,KECK HOSPITAL OF USC,CA,LOS ANGELES,10/01/2022,09/30/2023,314.0,1263757140.0,3061484741.0,4752818619.0,3061152665.0,4756053805.0,1398015059.0,1477760022.0,-79744963.0
51336,MEE MEMORIAL HOSPITAL,CA,KING CITY,10/01/2022,09/30/2023,13.0,62212187.0,40735774.0,207475846.0,41034218.0,210883319.0,68080848.0,68282391.0,-201543.0
70024,THE WILLIAM W. BACKUS HOSPITAL,CT,NORWICH,10/01/2022,09/30/2023,187.0,404975201.0,552639755.0,1374752840.0,571547466.0,1465139783.0,442951133.0,472761335.0,-29810202.0
100018,NAPLES COMMUNITY HOSPITAL,FL,NAPLES,10/01/2022,09/30/2023,517.0,664686463.0,1821551804.0,3368162880.0,1813296377.0,3403660080.0,691733494.0,731181751.0,-39448257.0
140135,DECATUR MEMORIAL HOSPITAL,IL,DECATUR,10/01/2022,09/30/2023,178.0,269015385.0,310587572.0,1110933593.0,321239500.0,1174361749.0,272728014.0,365768361.0,-93040347.0
140148,SPRINGFIELD MEMORIAL HOSPITAL,IL,SPRINGFIELD,10/01/2022,09/30/2023,407.0,620068849.0,1474759513.0,2986505939.0,1544800806.0,3175066476.0,783579811.0,799292174.0,-15712363.0
141315,BCC DBA ILLINI COMMUNITY HOSPITAL,IL,PITTSFIELD,10/01/2022,09/30/2023,25.0,30020686.0,8695693.0,78526611.0,9411013.0,85606176.0,35752202.0,34533857.0,1218345.0
